gene_id,"Dharia
Control","Dharia
Compact","PTT1
Control","PTT1
Compact",category,Dharia_log2FC,Dharia_sig,PTT1_sig
Os06g0649000,-0.9278158446022187,0.30105657750519793,-0.8807956270811679,1.5075548941781922,Mechano sensing gene,0.920365266347999,False,False
Os06g0654300,1.2168628718083077,0.5224299361469253,-0.26394764340039395,-1.4753451645548363,Ethylene signalling gene,-0.446042722620903,False,True
Os06g0657500,-0.7432105424642816,-0.5442089357046789,1.721380901240337,-0.43396142307137797,Auxin responsive gene,0.323835100342852,False,True
Os06g0660200,0.8448804225378899,0.5388537650227507,0.3177005217415283,-1.7014347093021711,Auxin responsive gene,-0.284551936399774,False,True
Os07g0153000,0.8019937109284723,1.1798515346805425,-1.0121494333470582,-0.9696958122619567,Jasmonate responsive gene,0.442311545096787,False,False
Os07g0154100,0.19668719481167973,1.2839900722723063,-1.5202364015454728,0.03955913446148761,ABA responsive gene,1.95436017268275,False,True
Os07g0155600,0.17553504144987492,-1.1224275986866292,-0.5898130917740445,1.5367056490107989,Ethylene signalling gene,-0.121735933981539,False,True
Os07g0164900,-0.6081849277700561,1.2163067207884681,-1.2954747851112876,0.6873529920928544,ABA responsive gene,0.358080887413597,False,True
Os07g0281700,0.6922307702907853,-1.6398360908289833,0.9112819364189501,0.03632338411924195,ABA responsive gene,-1.3185286502898,True,True
Os07g0615200,-0.43955587377881583,-0.974069400499745,-0.257244215125412,1.6708694894039808,Jasmonate responsive gene,-0.121199316154412,False,True
Os07g0622000,-0.799531810615818,-0.987957301760219,1.5210923824696678,0.266396729906374,ABA responsive gene,-0.111976555228455,False,True
Os07g0684900,1.3337956346392106,-1.4847876024327213,0.025517520983218658,0.1254744468102861,Auxin responsive gene,-1.43671544688024,False,False
Os08g0109400,-0.6113130585719664,0.806271274902505,-1.31345991036346,1.118501694032909,Auxin responsive gene,0.826006578405622,True,True
Os08g0203400,0.48807558240046256,1.0709101943882309,-1.6160678268502773,0.05708205006158462,Mechano sensing gene,1.53709044809895,False,True
Os08g0237000,0.9227292389329774,-0.08757019115497812,0.7639781123895906,-1.5991371601675972,Cell wall responsive gene,-0.697124123235483,False,True
Os08g0420600,1.1034631663398156,0.3920490174817292,0.12126297072352783,-1.6167751545450666,Mechano sensing gene,-0.595471846147237,False,True
Os08g0459600,0.3898007231216599,-1.683782825776754,0.35056572272249953,0.9434163799326003,Jasmonate responsive gene,-0.584274569018775,True,False
Os08g0499300,-1.2505233055770038,1.529261064966923,-0.3106941378009083,0.0319563784109891,Jasmonate responsive gene,1.58024332603396,True,False
Os08g0537900,-0.39027965168719286,-0.4564035249015543,-0.8574670264442077,1.7041502030329627,Ethylene signalling gene,-0.014256750696194,False,True
Os09g0286600,-0.9058653184568609,-0.7714417651306107,0.07131851017362292,1.6059885734138435,Ethylene signalling gene,0.149315866976191,False,True
Os09g0325700,-1.3425909909311569,-0.45409348462400867,0.4640548985987547,1.3326295769564096,ABA responsive gene,0.571395534406222,False,False
Os09g0439200,0.18015450030364333,-1.3277001705240719,1.453069736216396,-0.30552406599596743,Jasmonate responsive gene,-1.00441407553062,False,True
Os09g0451400,-1.3913222701593928,-0.4890658917307136,0.7712161616539075,1.1091720002361987,Ethylene signalling gene,0.875762125356272,False,False
Os09g0518200,-1.488802717358334,-0.2834770185375117,0.6286330548205784,1.1436466810752661,Cell wall responsive gene,1.89513015401222,True,True
Os10g0391400,0.9253618520731471,1.0664626913625272,-0.8894222140993396,-1.1024023293363354,Jasmonate responsive gene,0.910674144784649,False,False
Os10g0392400,0.014639486602457633,-0.19896969454125954,-1.3119730539956183,1.49630326193442,Jasmonate responsive gene,-0.0246902855524561,False,True
Os10g0397400,1.1323573304247059,0.5180748313256418,-0.08785518378665443,-1.5625769779636955,Cell wall responsive gene,-0.476758984149914,False,True
Os10g0533600,1.4051239051884252,0.3879679403777835,-0.5308148022936268,-1.262277043272604,Jasmonate responsive gene,-0.100007796610071,False,False
Os10g0535900,0.8216139037150363,-1.0268330720141874,1.1631535440874352,-0.9579343757882818,Cell wall responsive gene,-0.884683832881031,False,True
