"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Os04g0431700",982.968399807882,-4.31686046792941,0.241300727929555,-17.8899604032263,1.4120866223125e-71,3.96259747953334e-67
"Os04g0194800",565.142038331144,-2.65858061635754,0.173690784289148,-15.3063999753247,6.92947296421035e-53,3.88909740643342e-49
"Os04g0326300",303.247672298618,-4.72209148221066,0.376439726430839,-12.544083821818,4.28339632034453e-36,1.00167222951257e-32
"Os04g0460900",358.491113735336,-13.2319586861682,1.06678728603662,-12.4035586656907,2.49970360817981e-35,5.39589866559552e-32
"Os02g0559300",373.410646655466,-3.13840281562816,0.256030882761929,-12.2579072562368,1.52384600166472e-34,2.85081109991436e-31
"Os02g0514500",1475.85289286846,-2.73601720349886,0.227882934395049,-12.0062400054749,3.29488025604746e-33,4.07876452842448e-30
"Os04g0323800",280.728623096355,-12.879337975695,1.08444542680662,-11.8764279486345,1.56931212946441e-32,1.83491820737626e-29
"Os10g0546100",2727.03888730117,-3.35033404116291,0.290723429628219,-11.5241280878096,9.97165376183794e-31,8.74451712077176e-28
"Os02g0208500",757.346169229349,-3.4938955206202,0.303952389501374,-11.4948776232746,1.39979259411732e-30,1.12231370788915e-27
"Os04g0554600",2557.09296837394,-4.3952137594311,0.403809030523054,-10.8843869928763,1.36816008781471e-27,7.99860591338675e-25
"Os07g0101000",243.370301667451,-2.37733799604329,0.220642436354717,-10.7746181347515,4.5366063037558e-27,2.49620090384304e-24
"Os10g0323600",161.323188723245,-3.64402311625077,0.342393284139447,-10.6427996256102,1.88382427179025e-26,9.11446150258241e-24
"Os02g0272300",307.46847089918,-3.10867555919404,0.292840756423802,-10.6155836952393,2.52213127092716e-26,1.17960079541263e-23
"Os04g0192775",433.385276984951,-11.2127630470356,1.05876251005526,-10.590442087386,3.3002949221716e-26,1.49375606622547e-23
"Os02g0641000",333.536825163883,-3.67969631871579,0.359506928850892,-10.2353974942218,1.37628838633588e-24,5.59730502860253e-22
"Os04g0472200",1013.50287388024,-3.32858872871108,0.329814393875442,-10.0923088577152,5.97473865290062e-24,2.2355082143693e-21
"Os09g0367900",1250.40815482022,-1.79783805011017,0.179165862182285,-10.0344899871664,1.0751357030319e-23,3.81904532892168e-21
"Os07g0542900",792.941884721073,-3.66785996620977,0.371103243166414,-9.88366454282103,4.90072366922718e-23,1.5452146922006e-20
