"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Os02g0586900",1445.21033972893,4.34432603246443,0.308771938753854,14.0696918573538,5.83229759803735e-45,1.47160532993678e-40
"Os11g0255500",53495.1515863926,5.98674142064127,0.521207715322874,11.4862870303688,1.54615576040887e-30,1.95063010733184e-26
"Os02g0649900",5087.57236160412,3.88572868296037,0.407437787530341,9.53698650906554,1.47042964544747e-21,1.23672936046436e-17
"Os01g0949800",21609.9725995907,4.74317467617697,0.517047559614208,9.17357521175821,4.57585390662622e-20,2.15366774573678e-16
"Os02g0218700",953.163653393694,3.36050476580482,0.365356557584375,9.19787724086147,3.65090542059507e-20,2.15366774573678e-16
"Os11g0673100",1749.89196988361,1.48970622059613,0.162606249112748,9.16143277841184,5.12127713792829e-20,2.15366774573678e-16
"Os02g0494400",3722.21525774556,3.1646835262423,0.359079305457546,8.81332752443027,1.21484955542982e-18,3.81479257470682e-15
"Os10g0204400",1456.82463702743,3.62873420951413,0.412327398367124,8.80061384202078,1.36069804899974e-18,3.81479257470682e-15
"Os05g0366600",5596.14901525869,3.5366296581589,0.408157498449206,8.66486508663034,4.52047995894057e-18,1.14060750323989e-14
"Os02g0134300",2446.5286678082,2.58939528684922,0.31050322432891,8.33935071832401,7.46995530128762e-17,1.71347192874627e-13
"Os06g0349800",1085.10258536169,4.84387564005783,0.585434942361087,8.27397766952934,1.29562438300797e-16,2.72426620267142e-13
"Os09g0444900",654.892165888924,3.9293672202214,0.486011410682027,8.08492791292134,6.22009771675698e-16,1.20727311991702e-12
"Os11g0133001",2087.02958628138,3.57530834946671,0.443397076222292,8.06344592961248,7.41733448020573e-16,1.33681559717536e-12
"Os02g0828200",1269.92004352199,2.09035813800847,0.260412759890118,8.027095672618,9.98072503850167e-16,1.67889102780983e-12
"Os03g0233000",601.308283143122,2.4679245698385,0.30874312278744,7.9934560082091,1.31207712983267e-15,2.06914563374612e-12
"Os08g0499300",837.35687449006,1.58024332603396,0.198909521290511,7.94453335255875,1.94923177332347e-15,2.89311859438222e-12
"Os01g0949750",10732.7513904942,2.62783784493665,0.332816285223045,7.89576099972254,2.88549157736788e-15,3.95980237567844e-12
"Os03g0857900",1668.19667321244,1.87361815565224,0.237417303085372,7.89166640890751,2.98177889734823e-15,3.95980237567844e-12
"Os01g0970700",3899.43786722959,1.15409735945059,0.149980817710599,7.69496644349224,1.41531313055173e-14,1.78555904550407e-11
"Os07g0290200",486.338063107322,2.39926086916188,0.316927503733704,7.57037758129647,3.72140978139765e-14,4.26811870928297e-11
"Os04g0657500",127.518648868092,3.77394214191946,0.50413908830935,7.48591456095086,7.10506082082913e-14,7.79456063613742e-11
