"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Os01g0157700",234.709791842581,-2.20056873314084,0.470596809600355,-4.67612335708273,2.92348788774699e-06,0.000248734313540887
"Os10g0503500",13633.4292305041,-0.628306821986211,0.134528103698221,-4.67045029784745,3.00540195887232e-06,0.00025483981001938
"Os02g0151300",986.218527214851,-1.16874069340827,0.250306222351718,-4.66924346677253,3.02310937414366e-06,0.000255478189163743
"Os09g0520600",1579.2106424967,-0.555844912808227,0.119227139857577,-4.66206698803821,3.13049252172102e-06,0.000261907439342253
"Os12g0228700",138.934507780052,-5.60864396121829,1.20557896807417,-4.65224104745101,3.28346936333796e-06,0.000271261701571991
"Os03g0368900",5523.08165638946,-0.954420861528032,0.205649463721328,-4.64100826842588,3.46713250037758e-06,0.000282537528009665
"Os11g0265200",1964.64416809769,-0.881209457812249,0.190101161155332,-4.63547646135738,3.56116249097217e-06,0.00028740069890968
"Os10g0578200",1592.14769782597,-1.43729606933941,0.311432859580847,-4.61510731807121,3.92892242182609e-06,0.0003120633666627
"Os11g0167800",41970.2874207093,-1.37187248718261,0.299058251553779,-4.58730859307492,4.48996758676038e-06,0.000345686185460426
"Os02g0272300",277.120994764808,-1.8601896498135,0.410155014984001,-4.53533318344543,5.751262047593e-06,0.000422078731381686
"Os01g0958200",219.368306954909,-1.4138768642493,0.311841643344274,-4.53395784182799,5.78885880975009e-06,0.000423599321474978
"Os06g0152100",19400.3881838368,-0.677269256649454,0.149716411546004,-4.52368080196302,6.07733573618114e-06,0.000438319108167846
"Os04g0325300",149.649554552735,-1.62201107649183,0.359053742579374,-4.51746043597711,6.25857171343081e-06,0.000446261055214205
"Os06g0687900",8110.19734202259,-0.870754982073566,0.192907615867737,-4.51384450612142,6.36629008965066e-06,0.000450105675944061
"Os02g0663800",1500.11951573107,-1.85102441480737,0.413276753746549,-4.47889797339665,7.5029381795488e-06,0.000514525260569659
"Os03g0134800",301.890570347673,-2.69951024087581,0.6075820932836,-4.4430378556528,8.86975525687555e-06,0.000588947056064337
"Os09g0379900",7659.64924448452,-0.985373462045545,0.222081451271813,-4.43699127686046,9.12249888873247e-06,0.000604130869678882
"Os07g0484200",673.276724350959,-2.32583917760161,0.524461927878177,-4.43471499830558,9.21941721291747e-06,0.000608942506913199
"Os01g0962700",1548.53891044849,-1.45641154172296,0.3291238613597,-4.42511684113734,9.63900983106123e-06,0.000628388331817677
"Os02g0285700",341.498857495544,-2.34271349469503,0.529363536542943,-4.42552864519973,9.62063887345723e-06,0.000628388331817677
"Os05g0492600",288.585703206943,-7.4457201318381,1.69095622087889,-4.40326014352289,1.06636169190672e-05,0.000679304875765656
"Os07g0104750",208.630459083866,-2.75243618588657,0.625303353305893,-4.40176143520552,1.07375583950951e-05,0.000680560550905279
"Os06g0228200",2311.27333206187,-1.35889718497494,0.308911782563831,-4.39898139752616,1.08760147707931e-05,0.000685872097316925
"Os10g0553300",1071.71513545302,-1.20119918869391,0.275215747594925,-4.36457288215168,1.27371379344702e-05,0.000779641809329385
"Os08g0250100",52.7726486567441,-2.7120134591087,0.621688451141825,-4.3623352728005,1.28681468354968e-05,0.000782028129356259
"Os06g0695700",233.704697487667,-2.67370399012121,0.613824282120651,-4.3558133296455,1.32573724219195e-05,0.000801799494982551
"Os09g0249000",9451.88243245333,-0.80578392149055,0.185189478504774,-4.35113229972068,1.35436296991392e-05,0.000817143177448787
"Os02g0162150",77.4684837079896,-3.18722685740631,0.735752236474766,-4.33192955372772,1.47808238559605e-05,0.000877030491632988
"Os12g0114000",161.862575579729,-2.23525533378998,0.517130838595699,-4.3224173980031,1.54328870049789e-05,0.000907142929597107
"Os07g0542900",693.387588077647,-2.26061685471717,0.525711365371536,-4.30011029554122,1.70713124366955e-05,0.000984981615730741
"Os07g0638500",295.42293433775,-2.07450482174229,0.484555744094929,-4.28125111924351,1.85845494149528e-05,0.0010577179269068
"Os12g0228650",42.1121240591787,-9.58585639024101,2.24092910662998,-4.27762590163181,1.88897124030526e-05,0.0010702322609576
"Os05g0582100",3768.96720032946,-0.851943178658664,0.199358636205361,-4.27341997755779,1.92497389476743e-05,0.0010881738690263
"Os12g0566100",1333.07576914418,-0.650297676248224,0.152625435937302,-4.26074246572743,2.0374890549964e-05,0.0011402240933282
"Os08g0248100",481.289613958399,-1.2228521221507,0.288212047885928,-4.24289036881169,2.20659246643844e-05,0.00121188762177546
"Os04g0308000",820.461039343455,-6.36487240399045,1.5025418394707,-4.23606999604923,2.27465895694177e-05,0.00124382712767498
"Os02g0109800",6051.71948996673,-0.474036344811894,0.112147843498363,-4.22688774054594,2.36945803337183e-05,0.0012872516705541
"Os08g0556900",1338.51955268773,-1.16703295520679,0.276868532413413,-4.21511590730076,2.4964993900303e-05,0.00135333991771858
"Os04g0686200",2604.16591318156,-0.553735734678182,0.131815286130566,-4.20084613046848,2.65919280207879e-05,0.00143225493861321
"Os05g0135700",133893.634193885,-0.574444588870941,0.137553554199283,-4.17615227912397,2.96481383584572e-05,0.00156660763086088
"Os09g0494200",5063.39665090207,-1.08354662994906,0.259438601484363,-4.17650505263909,2.96022170291622e-05,0.00156660763086088
"Os03g0775700",1673.56341645063,-1.05595572888362,0.254146925808121,-4.15490262385019,3.25426104597527e-05,0.00166721024421576
"Os01g0688000",1104.0127347059,-4.91794567156255,1.18500514307859,-4.15014711141754,3.32261657737175e-05,0.00169500718446044
"Os01g0837300",5613.91596157211,-0.581801899403358,0.140394677903242,-4.14404525935326,3.41232352305717e-05,0.00172673201825024
"Os05g0478800",171.836458974338,-1.19285518436887,0.289113705863042,-4.12590326981575,3.69282469282494e-05,0.0018408425143404
"Os12g0502000",5374.58363016767,-0.488406654228953,0.118398148025686,-4.12512072505556,3.7054034033483e-05,0.00184162217862651
"Os05g0116000",2155.96312117315,-0.546780762554019,0.133121245774979,-4.10738916519957,4.00156690555839e-05,0.00194642108067074
"Os07g0204400",1118.58792740784,-1.74518167717805,0.427269579830298,-4.08449784295712,4.4172236764658e-05,0.00211579956213006
"Os11g0448700",983.090271189738,-1.04375129774279,0.255796730457421,-4.08039342753261,4.49595391079811e-05,0.00213719596983185
"Os10g0415800",908.91841455654,-0.874744706404126,0.214449858917615,-4.079017402106,4.52264517767576e-05,0.00214581987361973
"Os06g0314000",239.087227966342,-1.43233283913666,0.353293293883756,-4.05423160850583,5.02993627813342e-05,0.00234658681496042
"Os07g0294800",1072.47479567197,-0.90065826057869,0.222406402910707,-4.0496058062694,5.130397827968e-05,0.00238458990896609
"Os05g0410100",21.3022215954702,-7.17784167050477,1.77268898364658,-4.0491263480068,5.14091861496838e-05,0.00238506314819023
"Os02g0302700",2216.5025686051,-1.10453802332775,0.273085797170054,-4.04465568980118,5.24000768135714e-05,0.00240877202920115
"Os09g0396900",1298.11723199944,-1.6777504285123,0.416610777996167,-4.02714120019174,5.64591298858737e-05,0.00255986146804481
"Os07g0108200",686.221577040408,-0.62847968002025,0.156544407649899,-4.01470540823026,5.95200890365487e-05,0.00264874949419918
"Os10g0156300",141.121525264224,-6.10080982501367,1.52085592708033,-4.01143179730754,6.03516127174869e-05,0.00267626347631838
"Os12g0227400",5821.35861347377,-1.5610889418015,0.389200872240611,-4.01101090245349,6.04593180104615e-05,0.002676311151225
