gene_id,category,v3_Dharia_log2FC,v3_Dharia_padj,v3_Dharia_sig,v4_Dharia_log2FC,v4_Dharia_padj,v4_Dharia_sig,v3_PTT1_log2FC,v3_PTT1_padj,v3_PTT1_sig,v4_PTT1_log2FC,v4_PTT1_padj,v4_PTT1_sig,Dharia_status,PTT1_status
Os03g0767000,Jasmonate responsive gene,-0.988791951776123,0.117437280970646,False,-0.822972072878869,0.682668298265693,False,-0.806265844515745,0.015941798137789,True,-0.797714614966818,0.102950997911314,False,never sig,lost in v4 (DC3/DN3 added back)
Os03g0438100,Jasmonate responsive gene,-0.491884495105893,0.299356030380601,False,-0.196157867669636,1.0,False,-0.948854009782046,6.68728201616451e-06,True,-0.940170678141343,0.0001391562603886,True,never sig,sig in both
Os04g0397000,Jasmonate responsive gene,-0.380348729762597,0.457263476349772,False,0.0457931654929341,1.0,False,-1.03384297338829,2.58799465864284e-07,True,-1.02525508336319,0.0001670688084054,True,never sig,sig in both
Os08g0459600,Jasmonate responsive gene,-0.584274569018775,0.0067083698383777,True,-0.0936365480823997,1.0,False,0.172690697072933,0.22070320962554,False,0.181798199450846,0.571918352001346,False,lost in v4 (DC3/DN3 added back),never sig
Os03g0225900,Jasmonate responsive gene,1.15127153335517,0.800955528870125,False,3.2687279762923,0.423795436358383,False,1.97178922996147,0.0594615898666158,True,1.98228377126442,0.139184081071186,False,never sig,lost in v4 (DC3/DN3 added back)
Os03g0180900,Jasmonate responsive gene,0.161639511467583,0.953550397892131,False,0.809148838931811,0.989940710208125,False,-0.296614012603796,0.513215422695498,False,-0.287853730577661,0.769241553476537,False,never sig,never sig
Os06g0216300,Jasmonate responsive gene,1.3689276376824,3.13058720835967e-10,True,1.16488491977288,1.33136477862133e-06,True,0.258269472219124,0.113126497152402,False,0.267143683745711,0.208323452907417,False,sig in both,never sig
Os03g0180800,Jasmonate responsive gene,0.733158449674257,0.831258283453302,False,-0.311765578628615,1.0,False,1.36613975456971,0.132900685489444,False,1.37492821485386,0.154758164203181,False,never sig,never sig
Os01g0221100,Jasmonate responsive gene,0.905606398530876,0.459581030335174,False,-0.28067343977061,1.0,False,2.03154429645084,2.26550708794065e-05,True,2.04121590768347,0.0028419742793321,True,never sig,sig in both
Os01g0853400,Jasmonate responsive gene,0.170183817081069,0.740472375252407,False,-0.192623805797589,1.0,False,0.817818192074973,3.12303184651298e-08,True,0.826806257481508,0.0002621462778648,True,never sig,sig in both
Os05g0586200,Jasmonate responsive gene,0.147577674369829,0.842314523115546,False,0.200740679244905,0.993786409650274,False,0.62758597501119,0.0004728671367324,True,0.636665721593311,0.00135901002372,True,never sig,sig in both
Os03g0402800,Jasmonate responsive gene,-0.122160567320173,0.839350968729972,False,-0.0457917098081186,1.0,False,0.266720786986015,0.0834529556553778,True,0.275609671250169,0.0912686610563776,True,never sig,sig in both
Os07g0615200,Jasmonate responsive gene,-0.121199316154412,0.855139309781012,False,-0.0537190295728203,1.0,False,0.428702169362013,0.0065463370052451,True,0.4375993630398,0.0313990544838541,True,never sig,sig in both
Os03g0741100,Jasmonate responsive gene,0.67551753006697,0.327688477175949,False,0.987240520128294,0.111604994437341,False,1.64256800301312,3.93932080650876e-08,True,1.6512601134716,7.11193050971415e-07,True,never sig,sig in both
Os10g0392400,Jasmonate responsive gene,-0.0246902855524561,1.0,False,0.477718880620781,1.0,False,1.49242365133475,0.001426312966323,True,1.50239009397184,0.0114265396454342,True,never sig,sig in both
Os10g0391400,Jasmonate responsive gene,0.910674144784649,0.887594614374962,False,0.459182587557719,1.0,False,-1.11277246364388,0.503394487106731,False,-1.0961830805269,0.600808992970286,False,never sig,never sig
Os03g0179900,Jasmonate responsive gene,0.0439743632990508,0.984071237265713,False,0.325938449616865,0.846772583822761,False,-0.250327489983428,0.231414820929383,False,-0.241589001283197,0.342935783617436,False,never sig,never sig
Os03g0707600,Jasmonate responsive gene,-0.178581639339881,0.743882381586774,False,-0.0997311008614403,1.0,False,-0.453479923915788,0.0047353201479415,True,-0.444622075566781,0.0081730760187571,True,never sig,sig in both
Os11g0658700,Jasmonate responsive gene,-1.79048187332037,,False,-2.33501870059731,0.913951381446753,False,2.85678498305326,0.126025509395058,False,2.8696575003264,0.150083875314254,False,never sig,never sig
Os08g0499300,Jasmonate responsive gene,1.58024332603396,2.89311859438222e-12,True,1.03618685060575,0.0471834567872743,True,0.24764902021651,0.159110586920478,False,0.255430565258625,0.484093680321348,False,sig in both,never sig
Os10g0533600,Jasmonate responsive gene,-0.100007796610071,0.837663162616413,False,-0.0295238540304236,1.0,False,-0.0089707626807962,0.970739780066225,False,-0.0002151102917004,1.0,False,never sig,never sig
Os01g0235700,Jasmonate responsive gene,-0.0973752269427629,0.867138912642663,False,-0.0575004474361616,1.0,False,0.290922571138106,0.0340183965649397,True,0.299731704862016,0.0255903572791253,True,never sig,sig in both
Os10g0575000,Jasmonate responsive gene,0.0061988798294317,1.0,False,-0.0018690052997807,1.0,False,0.25980039524609,0.0369441319209542,True,0.268833188311137,0.0541745214117606,True,never sig,sig in both
Os01g0248900,Cell wall responsive gene,0.360785714586106,0.867110529828202,False,1.98654138598153,0.158300413013652,False,-0.966630452252566,0.0579038425079308,True,-0.958265332998706,0.214321857347639,False,never sig,lost in v4 (DC3/DN3 added back)
Os09g0518200,Cell wall responsive gene,1.89513015401222,5.427617112491e-08,True,1.46471873716789,0.0003444546749252,True,0.786194433285094,0.0013513286801089,True,0.795034565675026,0.0122045308567723,True,sig in both,sig in both
Os06g0108600,Cell wall responsive gene,-2.43975442003878,8.80161600068509e-05,True,-2.43059308549742,2.13256360915284e-06,True,-3.26746350792496,5.84329397909988e-16,True,-3.25777454513041,2.06222193711438e-15,True,sig in both,sig in both
Os03g0822000,Cell wall responsive gene,-0.627229096642349,0.653384100453952,False,-0.34015779286601,1.0,False,-2.03873640681614,6.75838521175862e-06,True,-2.03037617849196,1.15892708240588e-05,True,never sig,sig in both
Os08g0237000,Cell wall responsive gene,-0.697124123235483,0.367298908086999,False,-0.263449238875932,1.0,False,-1.65132845420514,3.88778121704244e-07,True,-1.64308756576492,1.01049556309505e-05,True,never sig,sig in both
Os10g0556100,Cell wall responsive gene,-0.332026267128966,0.840742028718272,False,0.236110709678312,1.0,False,-2.22908436960216,1.8345253703075e-08,True,-2.2209365837842,1.14060984001014e-06,True,never sig,sig in both
Os11g0539200,Cell wall responsive gene,-0.926419153920904,0.463105717963147,False,-0.124094982472641,1.0,False,-2.40143139494447,1.11328931752648e-06,True,-2.39344113995954,5.72739607476e-05,True,never sig,sig in both
Os03g0301200,Cell wall responsive gene,-0.239569112969165,0.697862183266081,False,-0.333072757233667,0.745674959474524,False,-0.986519037451312,1.66035307277108e-07,True,-0.977826338787759,7.76504501452051e-07,True,never sig,sig in both
Os10g0397400,Cell wall responsive gene,-0.476758984149914,0.517386422702904,False,-0.300639407441834,0.995669089319394,False,-1.0841452451119,8.62749893730688e-05,True,-1.07545606807083,0.0004120657120872,True,never sig,sig in both
Os03g0302900,Cell wall responsive gene,-0.179608116399011,0.912941919753241,False,0.257651417156089,1.0,False,-1.73210216039949,3.36324460278714e-08,True,-1.72356508745677,1.19128994777576e-05,True,never sig,sig in both
Os05g0477600,Cell wall responsive gene,-0.149470715638104,0.955640328360214,False,0.256316990784599,1.0,False,-1.89949847721905,1.62383770551827e-06,True,-1.89085502211079,1.25256519388697e-05,True,never sig,sig in both
Os01g0663300,Cell wall responsive gene,-0.133372813175783,0.973501764675882,False,0.462593594463715,1.0,False,-2.21341129559978,9.31100360562712e-07,True,-2.205320151566,1.15090207934098e-05,True,never sig,sig in both
Os10g0535900,Cell wall responsive gene,-0.884683832881031,0.585507470204569,False,-0.249880265998419,1.0,False,-1.72987917786938,0.002760702460837,True,-1.72075514850169,0.0072205086634052,True,never sig,sig in both
Os03g0332100,Cell wall responsive gene,0.638686173175898,0.580416328113283,False,0.371474608183058,1.0,False,0.194282134431375,0.700250585501407,False,0.201836526681719,0.702596085931364,False,never sig,never sig
